year,county,township,admin_key,party_zh,party_code,candidate,vote_rate,votes,total_valid,turnout
2024,臺南市,安平區,臺南市|安平區,國民黨,KMT,侯友宜,0.277600,11377,40985,0.716700
2024,臺南市,安平區,臺南市|安平區,民眾黨,TPP,柯文哲,0.243200,9968,40985,0.716700
2024,臺南市,中西區,臺南市|中西區,民進黨,DPP,賴清德,0.516700,23507,45495,0.724000
2024,臺南市,中西區,臺南市|中西區,國民黨,KMT,侯友宜,0.269900,12279,45495,0.724000
2024,臺南市,中西區,臺南市|中西區,民眾黨,TPP,柯文哲,0.213400,9709,45495,0.724000
2024,臺南市,南區,臺南市|南區,民進黨,DPP,賴清德,0.529200,40512,76554,0.730000
2024,臺南市,南區,臺南市|南區,國民黨,KMT,侯友宜,0.254800,19506,76554,0.730000
2024,臺南市,南區,臺南市|南區,民眾黨,TPP,柯文哲,0.216000,16536,76554,0.730000
2024,臺南市,東區,臺南市|東區,民進黨,DPP,賴清德,0.455000,49583,108974,0.738600
2024,臺南市,東區,臺南市|東區,國民黨,KMT,侯友宜,0.313100,34120,108974,0.738600
2024,臺南市,東區,臺南市|東區,民眾黨,TPP,柯文哲,0.231900,25271,108974,0.738600
2024,臺南市,仁德區,臺南市|仁德區,民進黨,DPP,賴清德,0.497700,24021,48265,0.741200
2024,臺南市,仁德區,臺南市|仁德區,國民黨,KMT,侯友宜,0.261100,12602,48265,0.741200
2024,臺南市,仁德區,臺南市|仁德區,民眾黨,TPP,柯文哲,0.241300,11646,48265,0.741200
2024,臺南市,歸仁區,臺南市|歸仁區,民進黨,DPP,賴清德,0.532200,22493,42264,0.744500
2024,臺南市,歸仁區,臺南市|歸仁區,國民黨,KMT,侯友宜,0.231400,9780,42264,0.744500
2024,臺南市,歸仁區,臺南市|歸仁區,民眾黨,TPP,柯文哲,0.236300,9987,42264,0.744500
2024,臺南市,關廟區,臺南市|關廟區,民進黨,DPP,賴清德,0.545600,11620,21297,0.737500
2024,臺南市,關廟區,臺南市|關廟區,國民黨,KMT,侯友宜,0.241500,5143,21297,0.737500
2024,臺南市,關廟區,臺南市|關廟區,民眾黨,TPP,柯文哲,0.212900,4534,21297,0.737500
2024,臺南市,龍崎區,臺南市|龍崎區,民進黨,DPP,賴清德,0.527800,1243,2355,0.714400
2024,臺南市,龍崎區,臺南市|龍崎區,國民黨,KMT,侯友宜,0.318000,749,2355,0.714400
2024,臺南市,龍崎區,臺南市|龍崎區,民眾黨,TPP,柯文哲,0.154100,363,2355,0.714400
2024,臺東縣,臺東市,臺東縣|臺東市,民進黨,DPP,賴清德,0.300100,16949,56479,0.669500
2024,臺東縣,臺東市,臺東縣|臺東市,國民黨,KMT,侯友宜,0.449600,25393,56479,0.669500
2024,臺東縣,臺東市,臺東縣|臺東市,民眾黨,TPP,柯文哲,0.250300,14137,56479,0.669500
2024,臺東縣,成功鎮,臺東縣|成功鎮,民進黨,DPP,賴清德,0.229000,1431,6250,0.546300
2024,臺東縣,成功鎮,臺東縣|成功鎮,國民黨,KMT,侯友宜,0.576600,3604,6250,0.546300
2024,臺東縣,成功鎮,臺東縣|成功鎮,民眾黨,TPP,柯文哲,0.194400,1215,6250,0.546300
2024,臺東縣,關山鎮,臺東縣|關山鎮,民進黨,DPP,賴清德,0.268100,1129,4211,0.617200
2024,臺東縣,關山鎮,臺東縣|關山鎮,國民黨,KMT,侯友宜,0.510100,2148,4211,0.617200
2024,臺東縣,關山鎮,臺東縣|關山鎮,民眾黨,TPP,柯文哲,0.221800,934,4211,0.617200
2024,臺東縣,卑南鄉,臺東縣|卑南鄉,民進黨,DPP,賴清德,0.300000,2724,9081,0.629900
2024,臺東縣,卑南鄉,臺東縣|卑南鄉,國民黨,KMT,侯友宜,0.476300,4325,9081,0.629900
2024,臺東縣,卑南鄉,臺東縣|卑南鄉,民眾黨,TPP,柯文哲,0.223800,2032,9081,0.629900
2024,臺東縣,鹿野鄉,臺東縣|鹿野鄉,民進黨,DPP,賴清德,0.326100,1243,3812,0.595600
2024,臺東縣,鹿野鄉,臺東縣|鹿野鄉,國民黨,KMT,侯友宜,0.469800,1791,3812,0.595600
2024,臺東縣,鹿野鄉,臺東縣|鹿野鄉,民眾黨,TPP,柯文哲,0.204100,778,3812,0.595600
2024,臺東縣,池上鄉,臺東縣|池上鄉,民進黨,DPP,賴清德,0.304700,1192,3912,0.574600
2024,臺東縣,池上鄉,臺東縣|池上鄉,國民黨,KMT,侯友宜,0.464700,1818,3912,0.574600
2024,臺東縣,池上鄉,臺東縣|池上鄉,民眾黨,TPP,柯文哲,0.230600,902,3912,0.574600
2024,臺東縣,東河鄉,臺東縣|東河鄉,民進黨,DPP,賴清德,0.258400,996,3854,0.544700
2024,臺東縣,東河鄉,臺東縣|東河鄉,國民黨,KMT,侯友宜,0.546200,2105,3854,0.544700
2024,臺東縣,東河鄉,臺東縣|東河鄉,民眾黨,TPP,柯文哲,0.195400,753,3854,0.544700
2024,臺東縣,長濱鄉,臺東縣|長濱鄉,民進黨,DPP,賴清德,0.236200,744,3150,0.530500
2024,臺東縣,長濱鄉,臺東縣|長濱鄉,國民黨,KMT,侯友宜,0.610800,1924,3150,0.530500
2024,臺東縣,長濱鄉,臺東縣|長濱鄉,民眾黨,TPP,柯文哲,0.153000,482,3150,0.530500
2024,臺東縣,太麻里鄉,臺東縣|太麻里鄉,民進黨,DPP,賴清德,0.284000,1591,5603,0.605000
2024,臺東縣,太麻里鄉,臺東縣|太麻里鄉,國民黨,KMT,侯友宜,0.515600,2889,5603,0.605000
2024,臺東縣,太麻里鄉,臺東縣|太麻里鄉,民眾黨,TPP,柯文哲,0.200400,1123,5603,0.605000
2024,臺東縣,大武鄉,臺東縣|大武鄉,民進黨,DPP,賴清德,0.225300,610,2707,0.571200
2024,臺東縣,大武鄉,臺東縣|大武鄉,國民黨,KMT,侯友宜,0.557800,1510,2707,0.571200
2024,臺東縣,大武鄉,臺東縣|大武鄉,民眾黨,TPP,柯文哲,0.216800,587,2707,0.571200
2024,臺東縣,綠島鄉,臺東縣|綠島鄉,民進黨,DPP,賴清德,0.185900,327,1759,0.463800
2024,臺東縣,綠島鄉,臺東縣|綠島鄉,國民黨,KMT,侯友宜,0.496300,873,1759,0.463800
2024,臺東縣,綠島鄉,臺東縣|綠島鄉,民眾黨,TPP,柯文哲,0.317800,559,1759,0.463800
2024,臺東縣,海端鄉,臺東縣|海端鄉,民進黨,DPP,賴清德,0.115000,211,1835,0.565800
2024,臺東縣,海端鄉,臺東縣|海端鄉,國民黨,KMT,侯友宜,0.661000,1213,1835,0.565800
2024,臺東縣,海端鄉,臺東縣|海端鄉,民眾黨,TPP,柯文哲,0.224000,411,1835,0.565800
2024,臺東縣,延平鄉,臺東縣|延平鄉,民進黨,DPP,賴清德,0.129500,236,1822,0.643500
2024,臺東縣,延平鄉,臺東縣|延平鄉,國民黨,KMT,侯友宜,0.643200,1172,1822,0.643500
2024,臺東縣,延平鄉,臺東縣|延平鄉,民眾黨,TPP,柯文哲,0.227200,414,1822,0.643500
2024,臺東縣,金峰鄉,臺東縣|金峰鄉,民進黨,DPP,賴清德,0.080600,169,2098,0.706000
2024,臺東縣,金峰鄉,臺東縣|金峰鄉,國民黨,KMT,侯友宜,0.684000,1435,2098,0.706000
2024,臺東縣,金峰鄉,臺東縣|金峰鄉,民眾黨,TPP,柯文哲,0.235500,494,2098,0.706000
2024,臺東縣,達仁鄉,臺東縣|達仁鄉,民進黨,DPP,賴清德,0.112000,207,1849,0.634800
2024,臺東縣,達仁鄉,臺東縣|達仁鄉,國民黨,KMT,侯友宜,0.684200,1265,1849,0.634800
2024,臺東縣,達仁鄉,臺東縣|達仁鄉,民眾黨,TPP,柯文哲,0.203900,377,1849,0.634800
2024,臺東縣,蘭嶼鄉,臺東縣|蘭嶼鄉,民進黨,DPP,賴清德,0.243600,370,1519,0.358300
2024,臺東縣,蘭嶼鄉,臺東縣|蘭嶼鄉,國民黨,KMT,侯友宜,0.496400,754,1519,0.358300
2024,臺東縣,蘭嶼鄉,臺東縣|蘭嶼鄉,民眾黨,TPP,柯文哲,0.260000,395,1519,0.358300
2024,花蓮縣,花蓮市,花蓮縣|花蓮市,民進黨,DPP,賴清德,0.272400,15018,55132,0.689000
2024,花蓮縣,花蓮市,花蓮縣|花蓮市,國民黨,KMT,侯友宜,0.471500,25995,55132,0.689000
2024,花蓮縣,花蓮市,花蓮縣|花蓮市,民眾黨,TPP,柯文哲,0.256000,14114,55132,0.689000
2024,花蓮縣,新城鄉,花蓮縣|新城鄉,民進黨,DPP,賴清德,0.235800,2651,11242,0.658800
2024,花蓮縣,新城鄉,花蓮縣|新城鄉,國民黨,KMT,侯友宜,0.482400,5423,11242,0.658800
2024,花蓮縣,新城鄉,花蓮縣|新城鄉,民眾黨,TPP,柯文哲,0.281800,3168,11242,0.658800
2024,花蓮縣,秀林鄉,花蓮縣|秀林鄉,民進黨,DPP,賴清德,0.147100,1258,8550,0.646500
2024,花蓮縣,秀林鄉,花蓮縣|秀林鄉,國民黨,KMT,侯友宜,0.561800,4803,8550,0.646500
2024,花蓮縣,秀林鄉,花蓮縣|秀林鄉,民眾黨,TPP,柯文哲,0.291100,2489,8550,0.646500
2024,花蓮縣,吉安鄉,花蓮縣|吉安鄉,民進黨,DPP,賴清德,0.258300,12494,48370,0.684100
2024,花蓮縣,吉安鄉,花蓮縣|吉安鄉,國民黨,KMT,侯友宜,0.482900,23358,48370,0.684100
2024,花蓮縣,吉安鄉,花蓮縣|吉安鄉,民眾黨,TPP,柯文哲,0.258800,12518,48370,0.684100
2024,花蓮縣,壽豐鄉,花蓮縣|壽豐鄉,民進黨,DPP,賴清德,0.271100,2630,9700,0.656300
2024,花蓮縣,壽豐鄉,花蓮縣|壽豐鄉,國民黨,KMT,侯友宜,0.491100,4764,9700,0.656300
2024,花蓮縣,壽豐鄉,花蓮縣|壽豐鄉,民眾黨,TPP,柯文哲,0.237700,2306,9700,0.656300
2024,花蓮縣,鳳林鎮,花蓮縣|鳳林鎮,民進黨,DPP,賴清德,0.252100,1518,6021,0.670300
2024,花蓮縣,鳳林鎮,花蓮縣|鳳林鎮,國民黨,KMT,侯友宜,0.542800,3268,6021,0.670300
2024,花蓮縣,鳳林鎮,花蓮縣|鳳林鎮,民眾黨,TPP,柯文哲,0.205100,1235,6021,0.670300
2024,花蓮縣,光復鄉,花蓮縣|光復鄉,民進黨,DPP,賴清德,0.224800,1405,6249,0.606100
2024,花蓮縣,光復鄉,花蓮縣|光復鄉,國民黨,KMT,侯友宜,0.590800,3692,6249,0.606100
2024,花蓮縣,光復鄉,花蓮縣|光復鄉,民眾黨,TPP,柯文哲,0.184300,1152,6249,0.606100
2024,花蓮縣,豐濱鄉,花蓮縣|豐濱鄉,民進黨,DPP,賴清德,0.194700,395,2029,0.538800
2024,花蓮縣,豐濱鄉,花蓮縣|豐濱鄉,國民黨,KMT,侯友宜,0.647100,1313,2029,0.538800
2024,花蓮縣,豐濱鄉,花蓮縣|豐濱鄉,民眾黨,TPP,柯文哲,0.158200,321,2029,0.538800
2024,花蓮縣,萬榮鄉,花蓮縣|萬榮鄉,民進黨,DPP,賴清德,0.117400,351,2991,0.610400
2024,花蓮縣,萬榮鄉,花蓮縣|萬榮鄉,國民黨,KMT,侯友宜,0.630600,1886,2991,0.610400
2024,花蓮縣,萬榮鄉,花蓮縣|萬榮鄉,民眾黨,TPP,柯文哲,0.252100,754,2991,0.610400
2024,花蓮縣,瑞穗鄉,花蓮縣|瑞穗鄉,民進黨,DPP,賴清德,0.236900,1339,5652,0.603800
2024,花蓮縣,瑞穗鄉,花蓮縣|瑞穗鄉,國民黨,KMT,侯友宜,0.571700,3231,5652,0.603800
2024,花蓮縣,瑞穗鄉,花蓮縣|瑞穗鄉,民眾黨,TPP,柯文哲,0.191400,1082,5652,0.603800
2024,花蓮縣,玉里鎮,花蓮縣|玉里鎮,民進黨,DPP,賴清德,0.244000,2630,10777,0.573000
2024,花蓮縣,玉里鎮,花蓮縣|玉里鎮,國民黨,KMT,侯友宜,0.538600,5804,10777,0.573000
2024,花蓮縣,玉里鎮,花蓮縣|玉里鎮,民眾黨,TPP,柯文哲,0.217300,2342,10777,0.573000
2024,花蓮縣,富里鄉,花蓮縣|富里鄉,民進黨,DPP,賴清德,0.256500,1204,4694,0.560500
2024,花蓮縣,富里鄉,花蓮縣|富里鄉,國民黨,KMT,侯友宜,0.544300,2555,4694,0.560500
2024,花蓮縣,富里鄉,花蓮縣|富里鄉,民眾黨,TPP,柯文哲,0.199200,935,4694,0.560500
2024,花蓮縣,卓溪鄉,花蓮縣|卓溪鄉,民進黨,DPP,賴清德,0.096000,264,2750,0.588800
2024,花蓮縣,卓溪鄉,花蓮縣|卓溪鄉,國民黨,KMT,侯友宜,0.676000,1859,2750,0.588800
2024,花蓮縣,卓溪鄉,花蓮縣|卓溪鄉,民眾黨,TPP,柯文哲,0.228000,627,2750,0.588800
2024,苗栗縣,竹南鎮,苗栗縣|竹南鎮,民進黨,DPP,賴清德,0.320300,16412,51240,0.728500
2024,苗栗縣,竹南鎮,苗栗縣|竹南鎮,國民黨,KMT,侯友宜,0.339700,17406,51240,0.728500
2024,苗栗縣,竹南鎮,苗栗縣|竹南鎮,民眾黨,TPP,柯文哲,0.340000,17422,51240,0.728500
2024,苗栗縣,造橋鄉,苗栗縣|造橋鄉,民進黨,DPP,賴清德,0.271900,1942,7143,0.703400
2024,苗栗縣,造橋鄉,苗栗縣|造橋鄉,國民黨,KMT,侯友宜,0.449400,3210,7143,0.703400
2024,苗栗縣,造橋鄉,苗栗縣|造橋鄉,民眾黨,TPP,柯文哲,0.278700,1991,7143,0.703400
2024,苗栗縣,後龍鎮,苗栗縣|後龍鎮,民進黨,DPP,賴清德,0.349300,6937,19860,0.684300
2024,苗栗縣,後龍鎮,苗栗縣|後龍鎮,國民黨,KMT,侯友宜,0.369300,7334,19860,0.684300
2024,苗栗縣,後龍鎮,苗栗縣|後龍鎮,民眾黨,TPP,柯文哲,0.281400,5589,19860,0.684300
2024,苗栗縣,西湖鄉,苗栗縣|西湖鄉,民進黨,DPP,賴清德,0.223800,890,3976,0.694400
2024,苗栗縣,西湖鄉,苗栗縣|西湖鄉,國民黨,KMT,侯友宜,0.534200,2124,3976,0.694400
2024,苗栗縣,西湖鄉,苗栗縣|西湖鄉,民眾黨,TPP,柯文哲,0.242000,962,3976,0.694400
2024,苗栗縣,通霄鎮,苗栗縣|通霄鎮,民進黨,DPP,賴清德,0.403900,7730,19138,0.702300
2024,苗栗縣,通霄鎮,苗栗縣|通霄鎮,國民黨,KMT,侯友宜,0.339100,6490,19138,0.702300
2024,苗栗縣,通霄鎮,苗栗縣|通霄鎮,民眾黨,TPP,柯文哲,0.257000,4918,19138,0.702300
2024,苗栗縣,銅鑼鄉,苗栗縣|銅鑼鄉,民進黨,DPP,賴清德,0.239000,2420,10124,0.714900
2024,苗栗縣,銅鑼鄉,苗栗縣|銅鑼鄉,國民黨,KMT,侯友宜,0.495400,5015,10124,0.714900
2024,苗栗縣,銅鑼鄉,苗栗縣|銅鑼鄉,民眾黨,TPP,柯文哲,0.265600,2689,10124,0.714900
2024,苗栗縣,苑裡鎮,苗栗縣|苑裡鎮,民進黨,DPP,賴清德,0.417200,11191,26824,0.722400
2024,苗栗縣,苑裡鎮,苗栗縣|苑裡鎮,國民黨,KMT,侯友宜,0.291800,7827,26824,0.722400
2024,苗栗縣,苑裡鎮,苗栗縣|苑裡鎮,民眾黨,TPP,柯文哲,0.291000,7806,26824,0.722400
2024,苗栗縣,三義鄉,苗栗縣|三義鄉,民進黨,DPP,賴清德,0.246300,2304,9356,0.737100
2024,苗栗縣,三義鄉,苗栗縣|三義鄉,國民黨,KMT,侯友宜,0.469300,4391,9356,0.737100
2024,苗栗縣,三義鄉,苗栗縣|三義鄉,民眾黨,TPP,柯文哲,0.284400,2661,9356,0.737100
2024,苗栗縣,頭份市,苗栗縣|頭份市,民進黨,DPP,賴清德,0.238700,14640,61331,0.721300
2024,苗栗縣,頭份市,苗栗縣|頭份市,國民黨,KMT,侯友宜,0.415600,25489,61331,0.721300
2024,苗栗縣,頭份市,苗栗縣|頭份市,民眾黨,TPP,柯文哲,0.345700,21202,61331,0.721300
2024,苗栗縣,三灣鄉,苗栗縣|三灣鄉,民進黨,DPP,賴清德,0.244500,936,3829,0.725800
2024,苗栗縣,三灣鄉,苗栗縣|三灣鄉,國民黨,KMT,侯友宜,0.510600,1955,3829,0.725800
2024,苗栗縣,三灣鄉,苗栗縣|三灣鄉,民眾黨,TPP,柯文哲,0.245000,938,3829,0.725800
2024,苗栗縣,南庄鄉,苗栗縣|南庄鄉,民進黨,DPP,賴清德,0.226700,1161,5122,0.657700
2024,苗栗縣,南庄鄉,苗栗縣|南庄鄉,國民黨,KMT,侯友宜,0.532200,2726,5122,0.657700
2024,苗栗縣,南庄鄉,苗栗縣|南庄鄉,民眾黨,TPP,柯文哲,0.241100,1235,5122,0.657700
2024,苗栗縣,苗栗市,苗栗縣|苗栗市,民進黨,DPP,賴清德,0.231900,12117,52251,0.731000
2024,苗栗縣,苗栗市,苗栗縣|苗栗市,國民黨,KMT,侯友宜,0.471100,24615,52251,0.731000
2024,苗栗縣,苗栗市,苗栗縣|苗栗市,民眾黨,TPP,柯文哲,0.297000,15519,52251,0.731000
2024,苗栗縣,頭屋鄉,苗栗縣|頭屋鄉,民進黨,DPP,賴清德,0.236300,1495,6327,0.731200
2024,苗栗縣,頭屋鄉,苗栗縣|頭屋鄉,國民黨,KMT,侯友宜,0.498800,3156,6327,0.731200
2024,苗栗縣,頭屋鄉,苗栗縣|頭屋鄉,民眾黨,TPP,柯文哲,0.264900,1676,6327,0.731200
2024,苗栗縣,獅潭鄉,苗栗縣|獅潭鄉,民進黨,DPP,賴清德,0.247700,646,2608,0.698400
2024,苗栗縣,獅潭鄉,苗栗縣|獅潭鄉,國民黨,KMT,侯友宜,0.545200,1422,2608,0.698400
2024,苗栗縣,獅潭鄉,苗栗縣|獅潭鄉,民眾黨,TPP,柯文哲,0.207100,540,2608,0.698400
2024,苗栗縣,公館鄉,苗栗縣|公館鄉,民進黨,DPP,賴清德,0.251700,4802,19077,0.716100
2024,苗栗縣,公館鄉,苗栗縣|公館鄉,國民黨,KMT,侯友宜,0.446800,8524,19077,0.716100
2024,苗栗縣,公館鄉,苗栗縣|公館鄉,民眾黨,TPP,柯文哲,0.301600,5754,19077,0.716100
2024,苗栗縣,大湖鄉,苗栗縣|大湖鄉,民進黨,DPP,賴清德,0.262600,2021,7696,0.679100
2024,苗栗縣,大湖鄉,苗栗縣|大湖鄉,國民黨,KMT,侯友宜,0.504300,3881,7696,0.679100
2024,苗栗縣,大湖鄉,苗栗縣|大湖鄉,民眾黨,TPP,柯文哲,0.233100,1794,7696,0.679100
2024,苗栗縣,泰安鄉,苗栗縣|泰安鄉,民進黨,DPP,賴清德,0.142000,473,3330,0.696000
2024,苗栗縣,泰安鄉,苗栗縣|泰安鄉,國民黨,KMT,侯友宜,0.643200,2142,3330,0.696000
2024,苗栗縣,泰安鄉,苗栗縣|泰安鄉,民眾黨,TPP,柯文哲,0.214700,715,3330,0.696000
2024,苗栗縣,卓蘭鎮,苗栗縣|卓蘭鎮,民進黨,DPP,賴清德,0.390200,3681,9433,0.707500
2024,苗栗縣,卓蘭鎮,苗栗縣|卓蘭鎮,國民黨,KMT,侯友宜,0.373600,3524,9433,0.707500
2024,苗栗縣,卓蘭鎮,苗栗縣|卓蘭鎮,民眾黨,TPP,柯文哲,0.236200,2228,9433,0.707500
2024,連江縣,南竿鄉,連江縣|南竿鄉,民進黨,DPP,賴清德,0.107300,392,3654,0.558200
2024,連江縣,南竿鄉,連江縣|南竿鄉,國民黨,KMT,侯友宜,0.637900,2331,3654,0.558200
2024,連江縣,南竿鄉,連江縣|南竿鄉,民眾黨,TPP,柯文哲,0.254800,931,3654,0.558200
2024,連江縣,北竿鄉,連江縣|北竿鄉,民進黨,DPP,賴清德,0.107600,135,1255,0.458300
2024,連江縣,北竿鄉,連江縣|北竿鄉,國民黨,KMT,侯友宜,0.631100,792,1255,0.458300
2024,連江縣,北竿鄉,連江縣|北竿鄉,民眾黨,TPP,柯文哲,0.261400,328,1255,0.458300
2024,連江縣,莒光鄉,連江縣|莒光鄉,民進黨,DPP,賴清德,0.096300,58,602,0.439400
2024,連江縣,莒光鄉,連江縣|莒光鄉,國民黨,KMT,侯友宜,0.641200,386,602,0.439400
2024,連江縣,莒光鄉,連江縣|莒光鄉,民眾黨,TPP,柯文哲,0.262500,158,602,0.439400
2024,連江縣,東引鄉,連江縣|東引鄉,民進黨,DPP,賴清德,0.097200,63,648,0.481200
2024,連江縣,東引鄉,連江縣|東引鄉,國民黨,KMT,侯友宜,0.541700,351,648,0.481200
2024,連江縣,東引鄉,連江縣|東引鄉,民眾黨,TPP,柯文哲,0.361100,234,648,0.481200
2024,金門縣,金城鎮,金門縣|金城鎮,民進黨,DPP,賴清德,0.100800,1426,14143,0.377500
2024,金門縣,金城鎮,金門縣|金城鎮,國民黨,KMT,侯友宜,0.628900,8895,14143,0.377500
2024,金門縣,金城鎮,金門縣|金城鎮,民眾黨,TPP,柯文哲,0.270300,3823,14143,0.377500
2024,金門縣,金寧鄉,金門縣|金寧鄉,民進黨,DPP,賴清德,0.116200,1303,11216,0.372300
2024,金門縣,金寧鄉,金門縣|金寧鄉,國民黨,KMT,侯友宜,0.551900,6190,11216,0.372300
2024,金門縣,金寧鄉,金門縣|金寧鄉,民眾黨,TPP,柯文哲,0.331900,3723,11216,0.372300
2024,金門縣,烈嶼鄉,金門縣|烈嶼鄉,民進黨,DPP,賴清德,0.088200,304,3446,0.298200
2024,金門縣,烈嶼鄉,金門縣|烈嶼鄉,國民黨,KMT,侯友宜,0.667200,2299,3446,0.298200
2024,金門縣,烈嶼鄉,金門縣|烈嶼鄉,民眾黨,TPP,柯文哲,0.244600,843,3446,0.298200
2024,金門縣,烏坵鄉,金門縣|烏坵鄉,民進黨,DPP,賴清德,0.120700,14,116,0.203900
2024,金門縣,烏坵鄉,金門縣|烏坵鄉,國民黨,KMT,侯友宜,0.689700,80,116,0.203900
2024,金門縣,烏坵鄉,金門縣|烏坵鄉,民眾黨,TPP,柯文哲,0.189700,22,116,0.203900
2024,金門縣,金湖鎮,金門縣|金湖鎮,民進黨,DPP,賴清德,0.100200,1032,10298,0.381000
2024,金門縣,金湖鎮,金門縣|金湖鎮,國民黨,KMT,侯友宜,0.602400,6204,10298,0.381000
2024,金門縣,金湖鎮,金門縣|金湖鎮,民眾黨,TPP,柯文哲,0.297300,3062,10298,0.381000
2024,金門縣,金沙鎮,金門縣|金沙鎮,民進黨,DPP,賴清德,0.076800,491,6393,0.342600
2024,金門縣,金沙鎮,金門縣|金沙鎮,國民黨,KMT,侯友宜,0.678400,4337,6393,0.342600
2024,金門縣,金沙鎮,金門縣|金沙鎮,民眾黨,TPP,柯文哲,0.244800,1565,6393,0.342600
2024,雲林縣,麥寮鄉,雲林縣|麥寮鄉,民進黨,DPP,賴清德,0.356900,8720,24432,0.620100
2024,雲林縣,麥寮鄉,雲林縣|麥寮鄉,國民黨,KMT,侯友宜,0.306000,7476,24432,0.620100
2024,雲林縣,麥寮鄉,雲林縣|麥寮鄉,民眾黨,TPP,柯文哲,0.337100,8236,24432,0.620100
2024,雲林縣,臺西鄉,雲林縣|臺西鄉,民進黨,DPP,賴清德,0.389600,4579,11754,0.612600
2024,雲林縣,臺西鄉,雲林縣|臺西鄉,國民黨,KMT,侯友宜,0.348200,4093,11754,0.612600
2024,雲林縣,臺西鄉,雲林縣|臺西鄉,民眾黨,TPP,柯文哲,0.262200,3082,11754,0.612600
2024,雲林縣,東勢鄉,雲林縣|東勢鄉,民進黨,DPP,賴清德,0.469700,3636,7741,0.646300
2024,雲林縣,東勢鄉,雲林縣|東勢鄉,國民黨,KMT,侯友宜,0.303600,2350,7741,0.646300
2024,雲林縣,東勢鄉,雲林縣|東勢鄉,民眾黨,TPP,柯文哲,0.226700,1755,7741,0.646300
2024,雲林縣,褒忠鄉,雲林縣|褒忠鄉,民進黨,DPP,賴清德,0.461900,3259,7056,0.683000
2024,雲林縣,褒忠鄉,雲林縣|褒忠鄉,國民黨,KMT,侯友宜,0.286100,2019,7056,0.683000
2024,雲林縣,褒忠鄉,雲林縣|褒忠鄉,民眾黨,TPP,柯文哲,0.252000,1778,7056,0.683000
2024,雲林縣,土庫鎮,雲林縣|土庫鎮,民進黨,DPP,賴清德,0.453900,7335,16159,0.699700
2024,雲林縣,土庫鎮,雲林縣|土庫鎮,國民黨,KMT,侯友宜,0.281000,4541,16159,0.699700
2024,雲林縣,土庫鎮,雲林縣|土庫鎮,民眾黨,TPP,柯文哲,0.265200,4285,16159,0.699700
2024,雲林縣,虎尾鎮,雲林縣|虎尾鎮,民進黨,DPP,賴清德,0.392100,16328,41642,0.731800
2024,雲林縣,虎尾鎮,雲林縣|虎尾鎮,國民黨,KMT,侯友宜,0.323500,13471,41642,0.731800
2024,雲林縣,虎尾鎮,雲林縣|虎尾鎮,民眾黨,TPP,柯文哲,0.284400,11843,41642,0.731800
2024,雲林縣,四湖鄉,雲林縣|四湖鄉,民進黨,DPP,賴清德,0.478300,5157,10781,0.574700
2024,雲林縣,四湖鄉,雲林縣|四湖鄉,國民黨,KMT,侯友宜,0.304000,3277,10781,0.574700
2024,雲林縣,四湖鄉,雲林縣|四湖鄉,民眾黨,TPP,柯文哲,0.217700,2347,10781,0.574700
2024,雲林縣,元長鄉,雲林縣|元長鄉,民進黨,DPP,賴清德,0.498600,6538,13113,0.637200
2024,雲林縣,元長鄉,雲林縣|元長鄉,國民黨,KMT,侯友宜,0.277700,3641,13113,0.637200
2024,雲林縣,元長鄉,雲林縣|元長鄉,民眾黨,TPP,柯文哲,0.223700,2933,13113,0.637200
2024,雲林縣,口湖鄉,雲林縣|口湖鄉,民進黨,DPP,賴清德,0.522200,6967,13342,0.603600
2024,雲林縣,口湖鄉,雲林縣|口湖鄉,國民黨,KMT,侯友宜,0.259800,3466,13342,0.603600
2024,雲林縣,口湖鄉,雲林縣|口湖鄉,民眾黨,TPP,柯文哲,0.218000,2909,13342,0.603600
2024,雲林縣,水林鄉,雲林縣|水林鄉,民進黨,DPP,賴清德,0.573700,7378,12860,0.638400
2024,雲林縣,水林鄉,雲林縣|水林鄉,國民黨,KMT,侯友宜,0.228600,2940,12860,0.638400
2024,雲林縣,水林鄉,雲林縣|水林鄉,民眾黨,TPP,柯文哲,0.197700,2542,12860,0.638400
2024,雲林縣,北港鎮,雲林縣|北港鎮,民進黨,DPP,賴清德,0.489800,10954,22364,0.710000
2024,雲林縣,北港鎮,雲林縣|北港鎮,國民黨,KMT,侯友宜,0.268300,6000,22364,0.710000
2024,雲林縣,北港鎮,雲林縣|北港鎮,民眾黨,TPP,柯文哲,0.242000,5412,22364,0.710000
2024,雲林縣,崙背鄉,雲林縣|崙背鄉,民進黨,DPP,賴清德,0.476200,6165,12947,0.664200
2024,雲林縣,崙背鄉,雲林縣|崙背鄉,國民黨,KMT,侯友宜,0.278400,3604,12947,0.664200
2024,雲林縣,崙背鄉,雲林縣|崙背鄉,民眾黨,TPP,柯文哲,0.245500,3178,12947,0.664200
2024,雲林縣,二崙鄉,雲林縣|二崙鄉,民進黨,DPP,賴清德,0.542000,7884,14547,0.673100
2024,雲林縣,二崙鄉,雲林縣|二崙鄉,國民黨,KMT,侯友宜,0.232900,3388,14547,0.673100
2024,雲林縣,二崙鄉,雲林縣|二崙鄉,民眾黨,TPP,柯文哲,0.225100,3275,14547,0.673100
2024,雲林縣,西螺鎮,雲林縣|西螺鎮,民進黨,DPP,賴清德,0.494600,12659,25594,0.702900
